Network Slice ID;Timestamp;Device ID;Traffic Load (bps);Traffic Type;Network Utilization (%);Latency (ms);Packet Loss Rate (%);Signal Strength (dBm);Bandwidth Utilization (%);Network Slice Failure;QoS Metric (Throughput);Overload Status;Device Type;Region;Network Failure Count;Time of Day;Weather Conditions
3;31/03/2025 15:00;103;0.686475592;0;0.946272111;0.716611425;0.983560266;0.086432961;0.545400467;0;0.509134561;1;2;0;2;1;1
1;31/03/2025 16:00;129;0.383235326;2;0.197018773;0.80115164;0.808694389;0.631039873;0.833070113;1;0.323630974;0;1;0;4;0;0
1;31/03/2025 17:00;194;0.313456522;2;0.875805647;0.346551892;0.159860516;0.504060304;0.537548262;0;0.32309909;0;0;1;4;2;1
4;31/03/2025 18:00;174;0.821930004;2;0.704802606;0.172804348;0.277740881;0.526728184;0.516775381;1;0.326159272;0;1;3;1;2;2
4;31/03/2025 19:00;198;0.452375335;1;0.453959795;0.002583037;0.329817874;0.927697472;0.905128128;0;0.788355932;1;0;0;4;0;1
4;31/03/2025 20:00;171;0.968475396;3;0.540791982;0.451498956;0.65052302;0.030483301;0.789939072;1;0.710800918;0;2;1;0;2;2
3;31/03/2025 21:00;102;0.282463876;0;0.850022463;0.352886476;0.75720391;0.774014345;0.909117924;1;0.318437036;1;0;0;4;2;1
2;31/03/2025 22:00;113;0.273563047;3;0.4802687;0.555654653;0.749732139;0.050969009;0.218066045;1;0.489632767;1;1;3;0;0;1
1;31/03/2025 23:00;159;0.467059811;1;0.373257626;0.188258512;0.509963409;0.037037355;0.524294806;0;0.075089536;1;1;0;0;0;2
1;01/04/2025 0:00;176;0.763619448;3;0.493391493;0.860848475;0.811055782;0.429627484;0.842495699;1;0.827322905;1;1;1;2;2;2
1;01/04/2025 1:00;144;0.64342042;1;0.579340873;0.258072854;0.437132146;0.062017847;0.110931717;1;0.265114899;0;1;0;4;0;2
3;01/04/2025 2:00;195;0.305965714;2;0.188984118;0.226702211;0.123782798;0.789803315;0.794670056;0;0.889120606;1;2;0;2;1;0
4;01/04/2025 3:00;133;0.06200755;0;0.901370086;0.481352214;0.564557647;0.529608714;0.182780813;0;0.596347131;1;0;0;4;0;1
2;01/04/2025 4:00;144;0.391664293;2;0.674472251;0.499515255;0.952605215;0.027900981;0.808131067;0;0.567336412;0;1;2;0;2;2
3;01/04/2025 5:00;160;0.850553325;3;0.633522265;0.215341526;0.793220253;0.039389985;0.611948974;1;0.161757028;1;0;0;4;1;0
4;01/04/2025 6:00;182;0.272730611;2;0.099332733;0.272198643;0.578823366;0.612910641;0.193046784;1;0.068463701;0;2;1;2;2;0
3;01/04/2025 7:00;115;0.360818547;0;0.604404565;0.1698963;0.646961394;0.8068113;0.473256777;1;0.552114893;0;0;1;3;2;2
2;01/04/2025 8:00;165;0.124459139;2;0.120813932;0.719440113;0.930855318;0.437628189;0.681876113;0;0.467387586;0;1;1;2;1;2
4;01/04/2025 9:00;139;0.234013453;0;0.07851794;0.771143186;0.428392623;0.554685442;0.633808099;0;0.118670543;1;0;0;3;0;2
3;01/04/2025 10:00;116;0.253366468;0;0.527481497;0.462940225;0.331396969;0.800514082;0.427134683;1;0.835419902;0;1;3;1;2;0
2;01/04/2025 11:00;133;0.464867434;2;0.40285889;0.715060671;0.977557485;0.610743173;0.899408746;0;0.416578705;1;1;1;2;0;0
1;01/04/2025 12:00;115;0.146865902;1;0.589028899;0.736940449;0.863703887;0.224085193;0.519181058;0;0.259611405;0;2;2;4;0;1
2;01/04/2025 13:00;159;0.086381888;3;0.089050652;0.138421406;0.323042367;0.613295044;0.505780552;1;0.788048446;0;2;3;3;1;0
1;01/04/2025 14:00;165;0.930116586;1;0.431078439;0.967514072;0.463847605;0.628558481;0.062018454;1;0.912987748;0;0;1;4;2;2
3;01/04/2025 15:00;165;0.746689177;1;0.174682019;0.822159336;0.415121527;0.734636217;0.922170064;0;0.305169997;0;0;0;3;1;1
4;01/04/2025 16:00;189;0.093759181;2;0.987629752;0.204724518;0.149010135;0.6211357;0.176922079;1;0.7757117;1;1;2;2;1;1
4;01/04/2025 17:00;112;0.816141906;3;0.56134724;0.186379758;0.958125829;0.970327312;0.528265313;0;0.652135841;1;1;1;2;2;1
3;01/04/2025 18:00;155;0.417260575;3;0.68773251;0.12578889;0.40435061;0.19654831;0.803578421;0;0.989741827;0;1;2;4;2;1
4;01/04/2025 19:00;130;0.33044355;1;0.325431218;0.138524589;0.875595599;0.952132944;0.215271351;1;0.203079691;0;1;3;2;1;2
4;01/04/2025 20:00;133;0.342280161;2;0.094571707;0.749184432;0.189290202;0.538405861;0.527293591;1;0.960658764;0;2;1;4;1;1
1;01/04/2025 21:00;138;0.926274917;3;0.97639176;0.470276516;0.547978583;0.67233843;0.240511253;0;0.314490334;1;1;0;0;1;2
3;01/04/2025 22:00;166;0.96082656;1;0.286241392;0.784006794;0.02381518;0.098490301;0.759691439;0;0.411286648;0;2;2;3;2;0
2;01/04/2025 23:00;107;0.799283972;3;0.423897958;0.747274786;0.764433137;0.380269302;0.564273585;1;0.358095479;0;0;1;4;2;2
1;02/04/2025 0:00;186;0.330488065;2;0.650130229;0.605428985;0.581037689;0.769991779;0.856003856;0;0.267613732;1;0;3;3;1;1
3;02/04/2025 1:00;177;0.621161671;2;0.024475392;0.687300405;0.625735032;0.70737595;0.894598644;0;0.692886789;0;2;3;0;2;0
1;02/04/2025 2:00;154;0.180437095;2;0.810650696;0.018329209;0.051588134;0.039027833;0.648693558;0;0.588686731;0;1;1;3;2;0
2;02/04/2025 3:00;126;0.840406068;3;0.536756029;0.312172947;0.210982815;0.546680151;0.725376445;0;0.30489892;0;0;3;4;2;0
2;02/04/2025 4:00;192;0.541974564;0;0.278193263;0.638686191;0.074209085;0.087280455;0.549147561;0;0.131214749;0;2;2;2;0;1
3;02/04/2025 5:00;152;0.968798132;3;0.061414904;0.009305485;0.288896553;0.997004536;0.384302187;1;0.316596397;1;0;2;3;0;2
2;02/04/2025 6:00;138;0.438373056;0;0.162384123;0.032971448;0.627585353;0.898211664;0.648077797;0;0.380527412;1;1;2;3;1;2
1;02/04/2025 7:00;164;0.072711247;2;0.895491627;0.853059729;0.566302636;0.019924043;0.908333764;0;0.379948862;1;2;2;0;0;1
2;02/04/2025 8:00;116;0.531712681;1;0.68631877;0.684955293;0.612288755;0.859473279;0.416564404;1;0.356527351;0;0;3;1;1;1
1;02/04/2025 9:00;129;0.683864772;0;0.249855685;0.265698318;0.549359713;0.920397007;0.314260532;1;0.047626292;0;1;1;2;1;0
1;02/04/2025 10:00;152;0.178243605;2;0.065410802;0.688898933;0.273003332;0.353177679;0.388311706;1;0.463426903;1;2;3;4;2;2
2;02/04/2025 11:00;112;0.705942121;2;0.690913444;0.793542979;0.244468207;0.719996359;0.435287788;0;0.836041008;0;2;3;0;1;1
3;02/04/2025 12:00;120;0.152394699;0;0.572613545;0.307182419;0.136968305;0.441942581;0.0733326;0;0.179425399;0;2;1;4;1;1
4;02/04/2025 13:00;118;0.693017112;1;0.404594234;0.036036281;0.849324662;0.655575233;0.49835266;1;0.144675499;1;2;1;4;1;2
2;02/04/2025 14:00;152;0.465442793;2;0.363654212;0.934067158;0.616620391;0.339915579;0.494223715;1;0.471254075;1;0;0;3;1;0
1;02/04/2025 15:00;118;0.960048655;0;0.2167424;0.345623156;0.186443607;0.322115424;0.588384144;1;0.369886573;0;2;2;0;2;0
1;02/04/2025 16:00;156;0.737562433;1;0.669892985;0.106581936;0.177137465;0.424230945;0.362686402;1;0.560789175;1;2;1;0;2;0
2;02/04/2025 17:00;124;0.830933218;1;0.971184862;0.492511048;0.873301006;0.144705474;0.613055996;1;0.947038028;0;2;3;2;1;2
3;02/04/2025 18:00;185;0.84651579;2;0.175611275;0.76951962;0.742933099;0.83189762;0.878251595;0;0.760630292;1;2;2;1;0;1
3;02/04/2025 19:00;130;0.70297184;3;0.597341735;0.221913046;0.659560919;0.348315884;0.955531595;1;0.686715088;1;2;2;4;0;1
1;02/04/2025 20:00;180;0.812756519;3;0.424275123;0.269824558;0.406903524;0.399889193;0.583550949;0;0.415273993;0;1;3;2;1;1
1;02/04/2025 21:00;154;0.625124643;2;0.446796363;0.243011004;0.261944742;0.894962023;0.042352375;0;0.286545181;0;0;1;2;2;1
3;02/04/2025 22:00;122;0.12377583;1;0.254104559;0.993045751;0.979767755;0.496591554;0.969301113;1;0.539747841;1;1;2;4;1;2
4;02/04/2025 23:00;131;0.347218018;2;0.825538058;0.197634613;0.797468235;0.544334264;0.705840859;1;0.88533453;0;0;2;3;1;0
2;03/04/2025 0:00;161;0.04366058;0;0.485393363;0.576294666;0.301767697;0.957553175;0.335821218;1;0.876623247;0;2;2;3;2;0
1;03/04/2025 1:00;173;0.387201636;3;0.543589023;0.926541873;0.847817853;0.887616467;0.146953392;1;0.444886895;0;0;2;4;0;0
1;03/04/2025 2:00;109;0.758950909;0;0.304757718;0.14705484;0.759142038;0.16866093;0.143213078;1;0.245357159;1;2;2;0;1;0
3;03/04/2025 3:00;199;0.981865591;2;0.181709253;0.972196967;0.297066746;0.473127423;0.167546845;0;0.224456626;0;2;3;1;2;1
2;03/04/2025 4:00;171;0.531969756;2;0.085736286;0.948786398;0.426601815;0.972386265;0.04533492;1;0.032874818;0;1;1;3;2;1
3;03/04/2025 5:00;153;0.14192582;1;0.714435627;0.88579072;0.18588577;0.372040248;0.902197319;1;0.842504775;1;1;1;1;1;2
2;03/04/2025 6:00;151;0.512789238;1;0.196146335;0.214812059;0.110948459;0.371245183;0.540692924;0;0.263996806;1;1;2;2;2;0
2;03/04/2025 7:00;119;0.005317349;1;0.690373064;0.634913653;0.722954588;0.194284895;0.699936277;1;0.358269011;1;0;2;2;1;1
2;03/04/2025 8:00;131;0.626040545;0;0.390440111;0.761932406;0.267483719;0.113386956;0.828127372;1;0.809017205;1;0;2;4;0;1
1;03/04/2025 9:00;113;0.927544716;1;0.4158583;0.987392511;0.820299088;0.740848681;0.791547885;1;0.119011963;0;1;3;4;1;1
4;03/04/2025 10:00;149;0.197401866;2;0.469302699;0.180630291;0.995933536;0.770644641;0.882642347;0;0.460624572;0;1;3;4;0;0
3;03/04/2025 11:00;127;0.925227696;1;0.367754471;0.767074214;0.076499136;0.970097603;0.967319089;1;0.121332026;1;2;0;3;2;1
4;03/04/2025 12:00;152;0.756755193;3;0.100457362;0.339235318;0.473106619;0.774040393;0.438961976;1;0.44121619;1;0;2;1;1;0
3;03/04/2025 13:00;123;0.407012046;1;0.309632419;0.175826038;0.802293558;0.242721408;0.950394388;1;0.046041491;0;2;0;2;2;0
2;03/04/2025 14:00;178;0.357943973;0;0.6640115;0.421929798;0.789175539;0.039004969;0.723274459;1;0.51707985;0;0;0;1;1;2
1;03/04/2025 15:00;121;0.406180723;3;0.666063142;0.794924205;0.760207764;0.986560857;0.070438814;0;0.795494848;1;1;0;3;2;2
4;03/04/2025 16:00;129;0.391870176;3;0.286206636;0.465465156;0.349006298;0.340049185;0.681754028;1;0.675940912;0;0;1;1;0;0
1;03/04/2025 17:00;162;0.789555159;3;0.460220743;0.538242925;0.453915451;0.311502697;0.686689183;0;0.508616059;0;0;0;1;1;0
3;03/04/2025 18:00;103;0.347143455;0;0.193357104;0.99653712;0.595098962;0.906890758;0.905904909;1;0.828582834;1;2;2;4;2;0
1;03/04/2025 19:00;176;0.213759003;2;0.210295175;0.399630145;0.974254904;0.585276828;0.372801818;1;0.226903033;1;1;3;1;1;1
1;03/04/2025 20:00;158;0.419475209;1;0.022823894;0.616232534;0.327548236;0.214172748;0.584850659;1;0.830622811;1;1;2;1;1;1
4;03/04/2025 21:00;186;0.956442918;3;0.897205656;0.365716363;0.923433583;0.88999193;0.011939008;0;0.27553585;1;1;3;1;0;1
2;03/04/2025 22:00;107;0.001072818;3;0.21063002;0.393297401;0.269329674;0.994503062;0.331931538;1;0.361760325;0;2;1;0;2;2
1;03/04/2025 23:00;181;0.34342643;3;0.227470373;0.696587884;0.989396122;0.085677041;0.062011588;1;0.127428031;1;2;1;2;1;0
2;04/04/2025 0:00;111;0.578951176;2;0.27957859;0.939182353;0.670430792;0.863083845;0.521791472;0;0.100721113;0;2;2;2;1;1
3;04/04/2025 1:00;130;0.08713197;2;0.127266376;0.543085727;0.463578358;0.390232559;0.81746302;1;0.932057583;0;0;1;1;1;1
1;04/04/2025 2:00;177;0.172675858;0;0.639520912;0.769451656;0.613529963;0.524105085;0.206257813;1;0.189048695;0;0;3;4;1;2
4;04/04/2025 3:00;133;0.336563287;2;0.074960442;0.089281897;0.272505464;0.915772474;0.527361369;1;0.332535699;1;2;1;4;1;2
3;04/04/2025 4:00;181;0.986195814;1;0.134066037;0.211408689;0.274148949;0.974474159;0.20382296;1;0.528622325;0;2;0;4;2;0
3;04/04/2025 5:00;197;0.472687654;0;0.645019046;0.502800588;0.113451771;0.261577302;0.120475484;0;0.347123868;1;1;0;2;1;0
4;04/04/2025 6:00;174;0.251829578;0;0.33968468;0.019987589;0.113947765;0.212147568;0.510911726;0;0.870006222;1;0;1;3;1;1
1;04/04/2025 7:00;175;0.800083021;1;0.708259494;0.253165573;0.347682463;0.079500469;0.078922023;0;0.900623784;1;0;2;1;1;1
1;04/04/2025 8:00;148;0.73485813;1;0.557618863;0.518092188;0.76306747;0.561919687;0.587294591;1;0.325221381;0;1;0;2;2;1
3;04/04/2025 9:00;178;0.042997302;1;0.255979916;0.014929803;0.608108075;0.012430102;0.031095194;1;0.090982576;1;1;3;4;1;1
1;04/04/2025 10:00;156;0.563603422;0;0.651095011;0.264873688;0.10247647;0.411665715;0.106497409;1;0.209252492;1;1;2;2;1;1
2;04/04/2025 11:00;194;0.442060033;0;0.116123289;0.514716873;0.852491846;0.072351063;0.549925202;1;0.473798939;0;2;1;2;0;2
4;04/04/2025 12:00;192;0.733532688;0;0.536588091;0.573920288;0.601501333;0.404977424;0.591348701;0;0.28766771;1;2;2;2;0;0
2;04/04/2025 13:00;125;0.035444173;1;0.437248296;0.927029624;0.961163554;0.038820144;0.028743893;1;0.452853573;0;2;2;4;1;2
1;04/04/2025 14:00;117;0.909804266;1;0.267841581;0.646220451;0.670352535;0.835985558;0.573312166;0;0.758444966;0;2;2;3;1;0
3;04/04/2025 15:00;195;0.617419049;3;0.604235492;0.415279112;0.175101963;0.209028434;0.838524795;1;0.419981029;1;2;2;0;0;0
4;04/04/2025 16:00;185;0.304297504;2;0.871772853;0.931635721;0.473855219;0.327878492;0.722300368;1;0.196076186;1;0;1;1;2;0
1;04/04/2025 17:00;137;0.532946867;3;0.999443585;0.785958406;0.648654151;0.870898647;0.130975561;0;0.357236293;1;0;1;1;2;2
1;04/04/2025 18:00;180;0.171029905;1;0.607996198;0.200243545;0.028120582;0.746824046;0.592416285;1;0.742704134;1;0;0;2;0;1
3;04/04/2025 19:00;186;0.852385128;0;0.40478073;0.130977554;0.014759671;0.218349788;0.672220284;0;0.423408755;0;1;0;3;1;0
3;04/04/2025 20:00;187;0.457107309;1;0.225141779;0.67673026;0.129307911;0.070862955;0.036990866;0;0.248678573;1;0;3;4;0;0
2;04/04/2025 21:00;149;0.454971688;2;0.257055671;0.560635135;0.251628614;0.71615943;0.855375459;1;0.426762226;1;1;3;0;2;2
4;04/04/2025 22:00;107;0.420339919;3;0.479588207;0.790755923;0.429599537;0.390419854;0.906311876;0;0.454189597;0;0;0;0;0;2
4;04/04/2025 23:00;140;0.030364981;3;0.367323328;0.739814232;0.487518951;0.766684831;0.850478459;0;0.295573189;1;2;0;2;2;1
3;05/04/2025 0:00;105;0.487933022;0;0.914286958;0.626057417;0.1379367;0.445141152;0.824649191;1;0.995706161;1;0;2;2;1;1
2;05/04/2025 1:00;168;0.942841276;3;0.368341889;0.987747264;0.673560201;0.345614029;0.744956812;0;0.767378012;1;2;0;4;1;0
4;05/04/2025 2:00;143;0.82000138;3;0.373495033;0.534303901;0.596269233;0.451065762;0.633387092;0;0.692118289;1;2;3;4;1;2
3;05/04/2025 3:00;163;0.022188638;1;0.383592834;0.113215451;0.294449026;0.749122392;0.678596878;1;0.854721911;1;0;0;4;2;1
1;05/04/2025 4:00;128;0.529782944;3;0.837032362;0.829411364;0.013508684;0.903147004;0.80640704;0;0.666051779;0;0;2;2;0;1
4;05/04/2025 5:00;127;0.795504625;3;0.65105535;0.252162517;0.077527736;0.048678405;0.662463045;1;0.790759892;1;2;3;3;1;1
2;05/04/2025 6:00;110;0.90211314;3;0.614407282;0.778366673;0.391726838;0.524144272;0.327581827;0;0.411858668;0;1;1;2;2;2
2;05/04/2025 7:00;164;0.345514196;0;0.334162773;0.958430103;0.153891173;0.031706604;0.375831781;1;0.49980844;0;1;0;2;1;2
2;05/04/2025 8:00;118;0.697209338;0;0.818301712;0.697744304;0.376844458;0.468310576;0.897098928;1;0.045898132;0;0;1;0;0;2
1;05/04/2025 9:00;108;0.64032327;1;0.038152628;0.596834094;0.62832931;0.8861695;0.01687516;1;0.279823815;0;2;3;4;1;2
4;05/04/2025 10:00;126;0.512680176;3;0.871236014;0.460995111;0.547344893;0.361238738;0.698797072;1;0.367292913;1;1;0;1;2;2
4;05/04/2025 11:00;133;0.104521861;0;0.51290913;0.364880828;0.23113013;0.933448613;0.954837929;1;0.625054495;1;0;1;4;2;0
1;05/04/2025 12:00;143;0.247227811;0;0.398320049;0.353459318;0.343831346;0.630893;0.706207088;0;0.46360529;0;0;0;3;1;0
4;05/04/2025 13:00;167;0.395640619;1;0.497314342;0.637234634;0.614171044;0.935157567;0.993985191;1;0.607401728;1;2;1;3;1;2
1;05/04/2025 14:00;199;0.136759822;2;0.667695544;0.752300223;0.861114527;0.757750383;0.687517701;1;0.713015263;1;1;1;4;2;0
1;05/04/2025 15:00;181;0.978624879;3;0.012534203;0.679439583;0.753420756;0.102473265;0.034121754;0;0.041615369;0;0;3;4;1;2
1;05/04/2025 16:00;114;0.899700412;0;0.871991287;0.198642427;0.55351048;0.230491434;0.827028385;1;0.257428779;1;1;0;2;1;0
2;05/04/2025 17:00;150;0.127692061;1;0.446847206;0.494644419;0.362310808;0.393895957;0.284470658;0;0.169951815;0;0;1;1;1;0
4;05/04/2025 18:00;112;0.948336687;1;0.342993161;0.792725208;0.365070424;0.169302617;0.445950877;0;0.18652259;0;0;0;2;0;1
1;05/04/2025 19:00;182;0.115195511;1;0.138112333;0.476335034;0.879685808;0.494875296;0.311941662;1;0.502565315;1;1;0;0;0;2
4;05/04/2025 20:00;148;0.134790021;0;0.439567374;0.537341811;0.039104779;0.471276182;0.268389584;0;0.73969815;1;1;2;0;0;0
2;05/04/2025 21:00;169;0.494838454;3;0.496469173;0.772191708;0.988303772;0.957313683;0.431294553;0;0.271945173;1;2;3;3;1;0
1;05/04/2025 22:00;155;0.255810356;2;0.403720723;0.662163019;0.664539662;0.433546914;0.378623041;0;0.824268275;0;2;0;3;2;1
3;05/04/2025 23:00;175;0.824259266;3;0.678948889;0.409880481;0.681310076;0.786277852;0.633293612;1;0.892355794;0;2;0;1;1;0
2;06/04/2025 0:00;150;0.076344806;1;0.420984028;0.896647028;0.037858437;0.942931104;0.813165162;0;0.349793754;1;2;0;3;1;1
3;06/04/2025 1:00;136;0.195241762;1;0.961927188;0.162747868;0.605664999;0.877855892;0.296933482;1;0.681006746;0;1;3;0;0;0
4;06/04/2025 2:00;116;0.964691598;2;0.599504321;0.996894672;0.484855247;0.207954531;0.21353866;1;0.116033696;1;2;3;1;2;1
4;06/04/2025 3:00;157;0.741900446;3;0.807867329;0.118970535;0.105672365;0.49599623;0.666861299;0;0.743752437;1;1;0;0;0;1
2;06/04/2025 4:00;186;0.132795737;1;0.10920011;0.01491856;0.277898919;0.347355506;0.670287216;1;0.164064881;1;0;3;4;2;2
4;06/04/2025 5:00;189;0.888372388;1;0.397360358;0.891245464;0.890588237;0.399597647;0.901174034;0;0.68707316;1;1;2;4;1;2
3;06/04/2025 6:00;128;0.44002346;3;0.336869564;0.245252744;0.550097215;0.360453445;0.015698375;0;0.421244088;0;2;3;1;1;0
1;06/04/2025 7:00;132;0.058308331;1;0.569685923;0.73069572;0.413459168;0.827106564;0.853067696;1;0.928398073;1;1;2;2;1;2
1;06/04/2025 8:00;159;0.024233002;3;0.861544799;0.812128365;0.072559569;0.452001617;0.520920386;1;0.463854882;0;1;2;3;2;2
1;06/04/2025 9:00;190;0.721509112;1;0.078158202;0.860168342;0.714309894;0.523726076;0.621253174;1;0.029785578;0;1;2;1;0;2
2;06/04/2025 10:00;188;0.75487331;3;0.072390281;0.99296682;0.703033726;0.98356376;0.091148849;0;0.48008246;0;1;1;3;0;0
4;06/04/2025 11:00;154;0.43542837;2;0.850740556;0.29440951;0.614183458;0.058914625;0.432504179;0;0.795283623;0;1;3;0;0;0
3;06/04/2025 12:00;109;0.2454472;1;0.212775115;0.711211465;0.510352187;0.487904889;0.227124365;0;0.646694102;0;2;0;2;2;2
4;06/04/2025 13:00;146;0.379196677;2;0.669034313;0.115512851;0.433836869;0.774685411;0.254055811;1;0.966301616;0;1;2;3;2;2
4;06/04/2025 14:00;122;0.088179192;1;0.543060891;0.407341206;0.593400874;0.1503129;0.504007787;0;0.843113736;1;2;0;4;1;0
4;06/04/2025 15:00;184;0.515006099;1;0.833302836;0.84913781;0.233350775;0.611771018;0.812469683;0;0.526019222;0;0;2;4;0;2
1;06/04/2025 16:00;120;0.587932132;0;0.124945403;0.368133678;0.941557541;0.238824502;0.743772156;0;0.205610531;1;1;0;0;2;1
3;06/04/2025 17:00;112;0.003396515;3;0.129643125;0.591892219;0.588922141;0.868248512;0.590941113;0;0.002625383;0;0;1;1;0;0
3;06/04/2025 18:00;132;0.038746094;2;0.557012005;0.504444751;0.311185481;0.326666588;0.539342442;1;0.980505556;1;2;2;3;0;0
4;06/04/2025 19:00;123;0.368455142;2;0.946876519;0.64682723;0.449740023;0.328634381;0.427193549;0;0.938273087;1;1;1;0;2;1
1;06/04/2025 20:00;110;0.045434514;2;0.415080651;0.974240092;0.805917543;0.598401767;0.972776227;1;0.273313746;0;0;1;4;2;2
1;06/04/2025 21:00;116;0.7273395;3;0.326956227;0.055762747;0.161536587;0.182790458;0.560123612;0;0.637815093;1;2;3;4;1;1
3;06/04/2025 22:00;167;0.18922441;0;0.606921914;0.574733725;0.292819761;0.28435576;0.253797095;0;0.728946266;1;0;0;4;1;2
1;06/04/2025 23:00;146;0.993758959;2;0.930934026;0.864216542;0.67967961;0.41641046;0.229913664;0;0.577541738;0;1;2;2;1;2
1;07/04/2025 0:00;124;0.021596585;3;0.837340225;0.482021831;0.315484326;0.353267532;0.611300855;1;0.842802554;0;1;1;2;0;0
1;07/04/2025 1:00;193;0.581342759;1;0.996019824;0.078587172;0.792728045;0.524911759;0.522746339;1;0.076762771;0;1;0;4;0;0
2;07/04/2025 2:00;172;0.308997204;2;0.022345015;0.561292265;0.130358907;0.599851452;0.007447789;1;0.896398074;0;2;3;1;1;2
4;07/04/2025 3:00;120;0.620931304;2;0.112705086;0.332498368;0.76289808;0.566800802;0.830084876;0;0.39132784;0;0;0;2;0;1
3;07/04/2025 4:00;183;0.678698774;0;0.609702524;0.155111622;0.068227029;0.654508544;0.704100583;0;0.48010347;0;2;0;3;0;0
3;07/04/2025 5:00;182;0.557415799;2;0.820976062;0.850202158;0.012440896;0.307270689;0.661793657;1;0.444104675;0;0;3;2;0;2
2;07/04/2025 6:00;182;0.362095022;2;0.285225906;0.522296447;0.898501133;0.125518685;0.068550662;0;0.530759368;0;2;3;3;0;0
4;07/04/2025 7:00;111;0.868961503;1;0.239156703;0.934565161;0.581463214;0.761399908;0.361921971;0;0.597720529;1;1;3;2;2;0
3;07/04/2025 8:00;136;0.701890118;3;0.787349182;0.807122308;0.351839633;0.851585477;0.935436281;1;0.710027841;0;0;1;4;2;0
1;07/04/2025 9:00;141;0.967477141;3;0.056184691;0.693915087;0.232549572;0.256407429;0.862619405;0;0.524405997;1;0;0;3;1;1
3;07/04/2025 10:00;116;0.297797162;0;0.369429918;0.004979825;0.617027013;0.40684801;0.285383983;0;0.684427495;0;0;3;1;1;1
1;07/04/2025 11:00;147;0.434128524;1;0.505963033;0.428385581;0.509091114;0.498541556;0.156857821;0;0.337542888;0;2;0;2;0;2
2;07/04/2025 12:00;127;0.475921689;3;0.560545076;0.197717279;0.991920656;0.533381362;0.448982602;1;0.936632326;0;1;0;2;0;1
1;07/04/2025 13:00;140;0.729086725;1;0.728942964;0.912054345;0.983534803;0.659842986;0.35569446;0;0.063453457;0;0;1;4;2;2
3;07/04/2025 14:00;198;0.869541315;3;0.354881641;0.174782059;0.635174589;0.040495139;0.682197429;1;0.545030572;1;2;0;3;0;2
3;07/04/2025 15:00;146;0.688839353;1;0.612921617;0.286418381;0.442927377;0.721976457;0.966499007;0;0.086345591;1;0;1;4;0;0
3;07/04/2025 16:00;117;0.80228764;0;0.585591369;0.517526855;0.491221241;0.060911069;0.362867881;1;0.44213574;0;1;3;3;1;0
2;07/04/2025 17:00;177;0.195923959;2;0.547802559;0.26368932;0.682652093;0.468189312;0.061992028;1;0.256732569;1;0;3;2;0;1
2;07/04/2025 18:00;198;0.06248275;0;0.640742275;0.21011347;0.101465964;0.828421592;0.897655651;1;0.936855167;0;1;0;2;2;2
4;07/04/2025 19:00;170;0.253092699;3;0.259410591;0.59990767;0.328353429;0.451075691;0.03770963;1;0.011937113;1;2;1;2;0;2
3;07/04/2025 20:00;112;0.817083404;0;0.084473666;0.089004462;0.07515091;0.148235791;0.952825615;0;0.390511498;0;2;1;2;0;0
1;07/04/2025 21:00;181;0.743743378;2;0.119123622;0.058198476;0.073238502;0.986156364;0.664544697;1;0.781811753;1;1;2;0;0;0
2;07/04/2025 22:00;112;0.252615272;0;0.224516574;0.372727522;0.195776359;0.890181597;0.941745296;0;0.187530071;1;1;2;2;0;0
3;07/04/2025 23:00;199;0.563205011;3;0.500347364;0.721647558;0.485330672;0.77193084;0.199472585;0;0.815396787;1;2;3;2;0;1
3;08/04/2025 0:00;130;0.097249179;3;0.840857887;0.55555143;0.784996938;0.411278106;0.040460597;1;0.859585746;0;1;3;3;2;2
